tweet_id,sentiment,author,content
1961820749,3,kelseymartinez1,school bored wanting go home
1961821156,3,hadramie,sleep
1961821536,3,hot957,pays bills pays em wants follow lol dosent get pay bills
1961822236,1,beardsquared,totally hate able
1961822468,3,devolved,mere nearly instantly
1961822535,3,egSebastian,new recorded viewable later thanks live
1961822696,1,justinleon,got popular drunk food sucks hrs anymore
1961822707,1,sherineazzouna,sad day
1961823108,1,sherl0k,made mistake avoiding latest think image series tainted upon ruined
1961823275,3,lazoug,figure new moon trailer since watch movie
1961823541,1,PhotosByDamien,liked better dentist
1961823968,1,butterfly31972,known something would go van please tell cost arm leg
1961824060,0,smileybhoy,trains turned microwave
1961824115,3,KeishaNC,weather tooo hottt cnt take n aint got ride flu n want baby bk
1961824257,2,Claybfx,game afternoon
1961824333,1,maxinefrances,late want summer evening people
1961824945,1,lsschoen,users completely given
1961825813,1,MelOhSoRetro,fair lol
1961825851,2,CT415,teaching son many boys lacking
1961826012,1,hannahpuddy,try small cars much fun specially country haha
1961826181,2,ladypandorah,able anymore x
1961826323,1,CatBitches,much day
1961826485,1,ayadhani,time good things comes wish could
1961826834,2,sexiestrush24,party hour lecture mix drink red bulls still sleepy bedtime
1961826886,2,Alilly,cant decide wht rest think may go bk sleep woe lol
1961826889,0,Yellowfang,comp deleted half apps
1961826897,1,bunnycartoon,
1961827772,1,dj_luthergates,freaking broke fun
1961828052,3,hypatiadotca,say
1961828980,1,Missi__,thirty minutes turned oops
1961830105,1,BarbieD23,headache n hangover grrr
1961830132,1,s_waheed,miss would anything spend min used say tell
1961830321,2,sylver_,runs
1961830363,2,SicknastyKaryn,sucks
1961830425,2,jamesterrr,wish hr lets talk rachel getting now lol
1961831046,3,ChazzleStar,vid wont play x
1961831301,1,hanaefaith,end
1961831369,1,davance36,saddened
1961831584,3,mmmmmburgerrrrr,buy want stand line
1961831620,1,Kimber_Ann,side since got
1961831628,1,twentyybel0w,saw bird slowly die right next
1961831674,3,sarahthesmall,know relient k
1961831968,1,Ernieeee,fell going house fun
1961832029,3,posttheist,make challenge
1961832611,3,Dits,bsg might made cry
1961833498,2,justharm,drinking convinced cause stop smoking come
1961833803,3,SweetTweet78,study throat making
1961834606,1,CrispyKristy,talking missing
1961834859,1,6bdesign,got sleep building deck starting like took
1961835106,3,vunvi,upset couldnt get tickets
1961858751,1,kellanza,gym day hoping enjoy last
1961859273,1,LaurNroo,leave
1961859671,1,d_bhatt,everyone leaving
1961859758,3,mochabree,rain
1961860221,3,sexidance,bout david
1961862686,1,PERONI_GRL_BETH,isnt happy fact back hurting today
1961862964,1,zainy,long time
1961863014,1,JusticeHearts,feels slightly better damn sure miss going hard get messed
1961863220,1,Mattsahib,mean going block
1961863242,1,AStephenson724,bored going suck class morning
1961863429,3,thingsjenlikes,take work options
1961863503,1,niallvansanten,wait till wednesday new guitar delivered
1961864046,0,sarahbeery,sheesh
1961864049,1,foxcek,still need first one
1961864152,1,donnamua,good outside used fact sister lonely puppy
1961864167,1,StaceyMelissa,failing damn shit
1961864250,1,FallingDownFast,sick especially pamper
1961864641,1,KelseySchmelsey,skool
1961865808,0,christinaaaaa,ya la gays
1961865926,2,lizziemolly,im fed
1961865961,1,mikecaz,roulette forgot snack wrap
1961865998,1,oliver,sorry little disturbance went debugging session lines
1961866057,3,sarakatharine,o'clock please come faster
1961866164,0,beachrunner09,really getting sick ugh nursing might go run watch movies left
1961866516,1,butterfly31972,cancelled
1961867736,3,sarawrrr,rain
1961867746,2,nkruschewsky,lol true always remember never remember date even day
1961867902,1,Hammond87,people following people follow please x
1961868061,3,songbyrd07,trapped work day
1961868327,1,stelliss8,still dont know would without
1961868810,1,mecworks,anyone update google calendar like missed
1961868965,1,joeh1994,blend save
1961869070,1,BLBudding,weekend got meaning
1961869175,1,DAYLEE,box stuff took corner dump
1961869401,3,jackayysandoval,may nice
1961869670,1,dsampson12,would love someone talk
1961870609,1,csogilvie,train starts mins late arriving first place
1961870799,3,wowitsjenjen,want ice cream
1961871129,3,alliejvilla,good breakfast school
1961871203,1,deekgeek,aw dear sorry
1961871394,2,rkalajian,bummed make try get together near
1961871839,1,col3man01,feel like dyeing right
1961872231,1,alexbee2,wished kept would good eye candy really
1961872401,3,kylenewman_uk,woken power feels planned tonight though
1961872494,1,montenegrom7,bed wanting go work
1961872590,2,pixeltoys,guess ive got wow impossible
1961872601,1,lillygrace,never thought say miss free food coffee
1961872623,3,PressWorthy,really want limo service take airport want soft get use
1961873527,2,reynish,fonts play
1961874105,3,kellbells_19,ran facebook lol grocery shopping
1961874243,1,sweetcarolinee,twitter looks funny someone
1961874296,1,johnmitch,trying respond messages missed could
1961874393,1,lolavonbomb,aaaah taking sunday playing new york days leave
1961874721,1,DeannaKyre,ruined perfectly delicious green smoothie throwing last bag frozen
1961874823,1,EmmaleighJayne,dont feel well got dentist appointment
1961875139,0,inklessvix,slowly going drive crazy hate ready nap naptime work
1961875153,1,Smile_Hannah,join :L
1961875456,1,ohjesslyn,needs wash
1961875863,3,Wyoming_Wonder,think nations shipping needs shut still carriers
1961876048,1,shirvumes,damn poor nose
1961876240,1,TMariePR,able go get however coming
1961876306,3,ge0rgei,work
1961876403,1,SugarPlumQueen,migraine wait
1961876436,1,little_room,soooo much work today trying make train looking like hour
1961876735,1,jenmelia,realize already work today still ask
1961876952,2,BuellaMarie,boyfriend might tho
1961877434,2,angelaisawesome,lot messages sayang
1961877720,1,Lars4unc,know neck jacked forced pay parking bc turn head parallel park free
1961877782,1,astormorray,forgot wish sister happy birthday
1961877784,0,bethanysaurus88,done blood hot
1961877995,1,carinny,parents sold
1961878189,2,megook1019,going well
1961878200,1,mbg,
1961878466,1,KourtniGrace,miss guys
1961885637,1,ladylogan,
1961886105,3,_MsWhite,public transport X
1961886498,1,chefmegcom,computer broken
1961886503,1,guppu,parents withdrew permission last going along trip
1961886638,1,_magic8ball,good
1961886882,1,RoseTown,discovered painful sunburn right hopefully turns
1961886906,3,emmaburtenshaw,wish weather would make mind wish could hurry get new song myspace
1961887160,0,stephaccad,studying bullshit test
1961887250,3,jacquerowland,last
1961887813,1,placerculpable,want hang
1961888031,3,KingOfAnkh,person joined
1961888540,1,who_yo_dad_e,enjoying great feel good today
1961888573,1,housedwelling,checked think pass feeling lazy running around
1961888619,1,mwilliams1319,wrong answers working
1961888913,3,maggieclare,guy house go downstairs pants
1961889260,1,k_lala,instead laying degrees give fourth graders hour fml
1961889318,3,krecks,dream brought kings pretty hours
1961889560,3,wraith816,think cutting pic turn
1961889759,0,UncleJago,broke gorilla pod think lost helmet
1961890205,1,JazDibben,doesnt want exams next week
1961890605,3,lipestick,twitter eh mas
1961890693,1,guy,looks like card reader got see files card read
1961890727,1,KKCornelison,rather go matinee work debating whether go cos going alone fun haha
1961890740,1,iBradley,program tells someone stops following started following last night got
1961890909,1,NickSeguin,disappointed make bloomington launch party tonight around check
1961891207,1,MommyofTey,havent left house
1961891845,1,2xtdg,u really dont right sick newt aweful x
1961891984,0,RLKeane,wants summer actually sun
1961892497,3,noxhanti,single ones lol would say creative bright fun ur avatar
1961892602,3,rebekaaa,
1961892785,1,vanee,sitting touching
1961892829,1,CodieLynn08,tired sick
1961892862,1,robyn_jk,shower go apply jobs hopefully creepy old men working today
1961893452,1,pbarone,mentioned bus hour
1961893993,1,qbofdamidwest,dog died sad
1961894088,0,hyde_end,field human conflict many hard drives died waste
1961894473,1,H3dicho,
1961894538,3,windovrthewater,jealous got sleep
1961894616,1,_shannon1234,sorry stuck airport
1961895266,3,hugocf,urls fine give context everyone
1961895288,0,AndreaStepter,hate long drive want get paper work
1961895318,0,rebekah_nic,blog set
1961895436,3,Rosie_G_Yo,great places might play safer wait years till car paid
1961895785,2,vfclicious,want !!!
1961895928,1,artofcletus,im still devastated manchester united losing final
1961896001,2,cobrafan111,haha thanks clarifying thought u meant mr wish could cousins live
1961896085,1,Ash_367,another
1961896436,3,darran,know going check
1961896940,1,TokyoTowerWAWL,messed closing old really sure looks like may cover
1961896970,1,mmmpapa,woke missing alabama terribly dad says moving thank god
1961897193,2,jeanettecalilim,dang miss goodnight
1961897264,1,kristalyn512,definitely going coming going
1961897418,1,JAdamsRD,kitty vet think got
1961897913,0,leenrox,right hear blocked wake
1961897967,1,kivava9,sitting marshall center must really want go time lost wallet n cant go
1961898039,1,311Bunny,dont make agree tho need magical lyrics
1961898052,2,CassyAD,wait november concert
1961898078,1,cyface,ears phantom
1961898089,1,Merique,soooo cold ugly
1961898172,1,kathleeenx3,
1961898338,1,punkpolkadots,girls r kill u
1961898574,1,Phahita,female robin flew window watched die think going cry
1961898612,1,cassidycakeess,
1961898945,2,valeriepereira,know referring miss
1961899509,1,ShalynE,courthouse pay tags taxes
1961899521,0,Ms_Nicholson,shut fool fact keep abandoning
1961900236,1,Melinda87,bronchitis fun miss days row
1961900603,3,sararita,wishes could going conference next week
1961900736,0,Bex_TOforWC,sent home yest today feel like hell burning high got hubby
1961900792,0,natalieridout,bowling suck
1961908764,1,fabybsb,work miss
1961908806,3,tonyarkles,sounds like great wish could make
1961908815,1,TaliaRusso,single
1961909603,3,lhottieeeee,got butterflies
1961909621,3,Breathtakiiing,house
1961909678,3,clara_mac,haha nice know see
1961909966,1,cjpritchard,cancelled run favour staying monies tho
1961909997,3,mandaf,guys make
1961910148,3,Miss_Tamara,always hungry time even feel like sick
1961910246,1,SarahWhite810,hour sun turned pale
1961910390,1,ronanhigg,internet fee countries setup cost usa alone
1961910594,1,Issi12,going
1961910812,3,lindaaaa,trying figure right
1961911011,1,cait8709,go tonight
1961911079,3,lovetempess,way work days really really dont wont
1961911374,1,billieisabeast,reading hair dye passed disappointed
1961911721,1,SouthernBets,freakin sad love feltbeats
1961911736,1,leenrox,right hear blocked wake scared
1961911969,1,AlexaRPD,hoping somewhere
1961912048,3,cozmikstorm,want already
1961912050,1,AquaFig,loss client lost job quote later today turns sorrows w huge h
1961912083,1,Candice125,sorry hear makes sad
1961912277,1,Catherine_xD,fun
1961912498,2,techstud,forced miss leave
1961912570,1,nicky_nightmare,talk
1961912625,3,musician3133,could listen website let
1961912738,2,raquellxoxo,need hug dnt feel good
1961913137,3,micamicamicaca,feels cousin monkey
1961913161,1,KronistheiLL,rarely sleep cant help hehe
1961913643,2,sarahlouisemcm,eek wait see well everyone gahh know want lol
1961913772,1,tracy_detlor,need find another place live new job
1961913867,1,Junglemonkey,poor last wisdom tooth looking really
1961915001,1,AnthonyDGreene,might enough money
1961915076,1,sweetblyss,yes going marines protect serve leaving
1961915478,0,Amy_Reindeer,hot today like hate new bad week
1961915587,1,hardrockchick,oh sorry hear
1961916702,3,Potato_Chip,anything fwd last week gotten least spam messages day
1961916904,1,elizgracie,sunburn
1961916976,2,terpsichore,dealing right
1961917086,1,janellemariee,idk andy get youuuu
1961917114,1,karma_musings,freeze halt whole blip stream
1961917408,3,fawksy,wants compute
1961917425,3,rmk508,watching earn money
1961917445,0,MrMikeyP,hate car gets hit
1961917683,1,lilyginny27,see replies right boss feeling pissy life
1961917817,2,DarrenTaylor1,week back next week
1961918077,1,ancastasiobhan,im eye doctors bring trinity cause mom fell stairs today broke ugh
1961918200,2,Shaebaby09,buddy lover love even though way n
1961918522,2,forespice,makes fruit smoothies day berry made mine today berry bad
1961919600,1,TraceyHewins,poor baby need sorry hints
1961919744,1,rickyworley,grandfather passed away sleep
1961919848,1,_rachelnguyen,get see today like planned
1961919879,1,hrtofthematter,saw amazing big
1961920068,3,TMW2401,pretty awesome person bike behind said hello left recognized
1961920259,3,grahampost,really nice work though
1961920539,1,Jamewers,oh dont know get twatter mobile
1961920582,0,Dare2Diva,white shoes make cringe shoes give
1961920905,1,gear02,damn show people conservative blackjack
1961921024,1,montez619,bout go work
1961921106,1,tvnsrinu,convo starts sitting away writing queries
1961921387,1,Jess_Moody,finished packing sorting old clothes XD stomache ache though
1961921468,1,coltschick1388,watched wayyyy much today proud
1961921555,2,inashlalaland,bring dougie
1961921563,2,lilmo4ever,lil sister best friend passed today
1961921579,1,msingridb,buddy
1961921618,3,anetjay,lead foot
1961921752,0,kmcqn,mouth hurts stupid
1961921981,2,anotesten,everyone going home drinking beer starting next week
1961922260,1,i_Joyce,soooo waiting bf get car trouble waiting mechanic help
1961922392,1,girlingrey,skype call webcam dont work
1961922534,3,random_bloke,round cars mins av much planes n choppers
1961922540,2,PrincessSakura,pics new pair pjs :') could lmfaoo :')
1961922576,1,k_lala,yeah tatami kids tatami dont mix
1961922700,1,Sulis54,good medium much responding previous conversations
1961923048,1,MercedesMarie,yes ready go got ugh sooo pretty outside
1961923067,2,silowyi,long since killed man
1961923167,1,Shrockmw,great could
1961923240,1,floatinglush,yoghurt
1961923608,2,Sabistarmoon,sooo happy show clock yeah love
1961923675,3,xxreedy,wanting someone spend summer evening whilst nice relaxed mood
1961923697,1,xOxStay_cxOx,know mean rain
1961923851,1,alixt,make phone hate anxiety cure
1961923883,1,joeyGibson,got copy although right digging read
1961924032,3,katylove19,send ringtones regular ringtones
1961924045,1,Frau_B,want go back school sigh poor
1961924793,1,NateRowley,day high school miss friends
1961924864,1,Jmichelle22,missing told treat like step smh
1961925259,0,OrangeAndBlackk,want blow
1961925519,1,alla_timas,reality must makes
1961925539,3,Dreams_2Reality,expected warm usual stuck wearing sun dress cold day
1961925614,1,alli_dee,guys
1961925751,3,wingmanpr,
1961926127,2,jordynbabylove,going miss u
1961926176,3,Sensai4U,good time working though
1961926760,1,chelibasa,mom says something daw never
1961927112,3,superalyxo,work
1961927334,1,MzZippy,miss
1961927795,3,agentK,says wants lunch
1961928009,1,bebenodjomi,thats maddd ass bullshit dammit feel baddd boooo powerpoint piece shitttt
1961928536,1,Teri_Fied,favorite last tweet go phone
1961928833,1,tisdaleweb,love host lmao
1961929124,1,Thebombshell,need hug cuz garbage truck men keep driving next whistling working hard
1961929904,1,TylerMelashenko,got also misses friend
1961930354,0,willow0226,like cable company show til last possible like take nap school gets
1961930505,3,Jovi_Jonas,know heck space time
1961930572,3,jrmozart,lunch w stepped dog poo
1961930786,1,gablovesarsenal,still full buffet stomach actually ugh
1961930949,1,Orangatrang,hate going online looking balance always lot lower need
1961961003,2,kelligirl,way staples removed fun
1961961127,3,random_bloke,makin feel
1961961644,2,nekonron,install probably new posts another days least
1961961833,1,RedSoxBaby,need hug field get
1961962542,1,LuGrace,headache
1961962578,1,EricaMcGraw,play play
1961962885,1,Lfc_Lass,none friends
1961963142,1,liveinfinite,hurt left knee somehow last hurts walk
1961963561,3,wanderblah,wants cookie
1961963567,3,Garythetwit,ya friend type much
1961963579,1,jkpelaez,charlies
1961963611,0,kathystover,dealing quite bit jump soon lay frustrating asking
1961963702,2,Frida1018,busy day fashion show tonight move apartment started packing yet
1961963955,1,Jennifermorris1,ex boyfriend years broke months engaged gf
1961964001,2,TheSniperMonkey,fantastic day amazing wish go
1961964408,1,mileycentral,money problems bad days
1961964547,1,DonAtPoundCS,wind section yard get move surrounded
1961964678,1,Ro11erGirl,slow get tix
1961964729,2,hornbizzle,morning rode behind guy bird cage containing plastic rex attached get
1961964851,1,ishervo,depressing
1961964855,1,keveney,horrific fight school glad everyone ok
1961964963,1,ClakyDruott,still working another
1961965350,3,mlexiehayden,well could always borrow burn
1961965562,2,Sabistarmoon,sooo happy show clock
1961965715,3,agorist,freezer cooler lot work roundtable
1961965719,1,Sheena841,time
1961965730,3,SweetTartSarah,forgot phone home
1961965773,3,gracenaces,wants eat baked
1961965897,1,youulovemee,hello jackie still talkin called n left message
1961966158,1,SheaGodiva,really feeling like man wtf
1961966311,1,pinkmotown,happiness totally disappointed food good
1961966569,1,dickiesaurussex,david leaving
1961966704,1,TifMcD,heart burn
1961967029,2,aimeeroo,seems every time blip
1961967059,0,Soph4Soph,xxx
1961967308,2,stonewunder,wish could afford attend
1961968186,1,vivekv80,problem ??
1961968345,0,MasumaMerrygold,laptop stuck :'( xx
1961968654,1,Garythetwit,wassup m bad day good
1961968715,1,Anyelday,link working
1961968721,1,Jadey_Bee,computer really especially
1961969115,1,smileee2,work
1961969140,0,latecomer,slow today
1961969150,2,KKCornelison,work give days full time supposed priority
1961969313,1,LCMTVclothing,might sunny new product must make
1961969433,1,moniquebaines,got eating
1961969490,1,1JennaMarie,would direct message regarding blogging sista mastered yet lol
1961970254,1,cezaweza,left particularly want job anyway
1961970531,1,jstolle,service missed everything
1961970941,1,swati_j,know reason
1961971095,1,Gabymezarobbins,devastated lost entire documents folder home
1961971544,3,boehmean,first time week play get stuck
1961971583,1,NaughtyBNature,upset cuz everyone agrees
1961972111,1,pamplina,apparently getting sad
1961972218,1,dlibbon,dr office second round
1961972525,1,kim_mmay,need sit hurt ughhh
1961972816,3,princessryry77,lose gut lol seriously gained lil im liking
1961972975,2,rey_nics,wow
1961973070,1,graccipelaez,great finally meet last time go coffee
1961973210,1,leenrox,right ear blocked wake scared
1961973222,1,karleemay,get leaves either arthritis
1961973427,1,janedunn,webcam still wont work evil
1961973461,1,inmemory24,
1961973842,2,blueolu,bike riding village today new wish lock time
1961974183,1,mrs_mcsupergirl,kid sick go like crazy stalker
1961974338,1,chrissy11686,possibly going miss
1961974347,1,Trayzz,need hug junior cert week totally stressed :'(
1961974489,1,daniel_orton,feel homesick
1961974653,1,MadnessX,
1961974830,2,margariteelaine,rain
1961991341,1,lnjen,hope feel better
1961991447,1,alltimelexi,youtube like every youtube used different
1961991533,0,shmuxel,fed stupid bots adding
1961992143,3,himank,waiting sumone come online
1961992412,1,CarmenMonroe,rather lonely followers
1961992546,3,FieFieSoMajor,aww wish sun get go meee go meeee
1961992730,1,jdl0301,beer sunshine apart beer cause
1961992800,3,wintertime88,day awesome really go
1961993140,1,wykd_dave,full play worst play
1961993261,2,harrydebom,come save packing
1961993610,1,crystboston,including guess partying alone yet
1961993638,2,gwbowen2008,break
1961993660,2,EssieInSoCal,eating breakfast boring cloudy lil drizzle
1961993687,1,SamanthaSRiches,honestly cant wait chemistry exam getting real bad
1961993845,3,styleit,know
1961993997,2,MaskofSilence,job midnight showing
1961994455,1,Reillywtfff,makes want cry
1961995189,3,PinkTribble,fingers potato love baked tend hurt
1961995297,1,majotwitts,internet service acting strange found cable got damaged
1961995333,0,willlewis,hey videos never available
1961996330,1,rbsavage3,reach either
1961996462,1,parcelboy,would everyone list already everyone elses list popular
1961996735,1,Raquel_A,feeling well ugh cant go
1961996838,1,chesclay,eyes
1961997106,2,kaiennyu,pondering day trip hmm n see school irvine tmr ponder gota work sun tho
1961997205,0,brownclemmer,want copy find little
1961997552,2,leamonet,forgot say official good morning hear
1961997867,0,ljsgermanjj,working people follow list ;P
1961998117,1,mileycentral,yeah realize bad till
1961998637,1,assclownhater13,today work tomorrow
1961998706,1,mizzmonda,lazy rain work small social gathering around tha corner
1961998747,1,twinkle656,give blood within year getting tattoo gutted
1961998890,1,nocturnal1192,really need skateboard
1961999207,1,vanee,r u wearing black dress n green cardigan cant find u
1961999839,1,armysongbird,going hate around
1962000167,1,mimibaaaby,head
1962000178,3,jenclapp,remember remember
1962000203,0,redrouged,another pounds
1962000215,0,omgsage,really hot today already even noon yet want ice
1962000248,1,SherBearRasmus,go work
1962000264,1,bvolution,yea fondue really wont
1962001529,3,ToniC813,ok work playing til later
1962001582,3,aaronfever,try
1962001606,1,arniearns16,done proof nothing fair
1962002050,1,Dreamm,still giving error
1962002237,2,corina24,awww poor know bless ;)))
1962002314,1,TheGreenNag,wish words make better
1962002710,3,JamieGarison,back
1962002922,0,gabwqt,finished reading kind hated really pretty high hopes
1962003105,1,clipclopflop,offered loan
1962003282,1,jessisjuicy,yeah weather ruined plans beach well
1962003704,1,MARIA72,ok hour im still waiting im losing patience
1962003761,0,hamaddar,mailed got probly mean get
1962003859,2,hendler,means
1962004389,1,Duffie26,guys figure really wanted go mom sick take hospital
1962004607,2,Bhooshan,time hear someone makes follow hopelessly love
1962004617,1,JRock0607,promised job promotion signed new n withdrew
1962004767,1,nancypub,need things life constant
1962004783,1,SonicKaos,youtube working properly anyone watch videos keep failing load
1962005043,2,iamalejandra,going think gold
1962005325,1,Judi6o9,dog cause every morning leave
1962005343,1,MyInnerDJ,even listen blip sent
1962005866,3,nonafairuz,hate
1962006463,1,spowell890,luck goin im person earth goin
1962006691,1,taylahhh,mom would bring
1962007258,3,fuzzy76,really wish someone would make theme suited way low
1962007446,2,sweetbaboo1979,doctors office woooo much go back cant afford off
1962007822,1,rjmolesa,black snake back picture gone
1962009071,1,mydyingdreams,new headphones mp player yet
1962009256,3,Fantastikov,still playing sorry hear things ended
1962009476,1,hanhug,trouble syncing iphone work exchange email
1962015371,0,Lain_Otaku,hour wait go wifi
1962015449,1,DestiniM,cant go
1962015688,3,liliblackmamba,
1962015801,3,vanee,apparently request guests
1962015812,3,dirrrtaayy,workin la wheres warm weather
1962015929,2,phil_wise,rip grandpa graduation
1962016023,1,Reevothmusefan,knees
1962016305,1,sonielle,sigh sound
1962016413,1,chelleheadworks,sadly going cancel trip next
1962016501,1,MikeCooks,mood shrimp
1962016610,1,caseyechilders,going relaxing like
1962016753,3,_AislinnTighee,
1962016973,1,KellyLouiseee,sweet becoming lamer lamer since guys left
1962017003,1,catherineann785,media still found ipod
1962017313,1,miki563,teachers city near wonder thinking going
1962017680,1,bigwillie5,got felt like guy forced ponytail cut
1962017742,0,krzy415,way work damn sinus headaches suck
1962018147,2,Doinitmyownway,ate much want work
1962018710,3,LewyLouBear,go pub
1962018757,1,Model_Ambriese,think unless sent u happy mothers day text u never responded
1962018945,0,blackHeart21Red,tired kitchen floor dry work tops
1962019012,1,MIZZ_DEJA,still sad
1962019013,1,ruiz78,could enjoy girls
1962019084,1,piscesthruandth,made sure got credit end sure forgot people
1962019301,3,trynarashun,???
1962019650,1,codeles,phone girl phone breathing mic sound good
1962019848,1,moonscreations,
1962020555,1,aritav10,work super bored
1962020785,3,cyoung904,
1962020987,1,injybass,cold beach
1962021475,3,KingUncool,know
1962021758,1,starlessdesigns,sitting around tiny
1962022006,1,abellwillring,never order chips due unhealthy getting burrito feel right without em
1962022144,1,SteppyD,totally need go doctor bitch hurtin like hell shall return
1962022315,3,ILYRachel,slammed finger car dor ow
1962022433,3,writingaddict,order bootleg phone dont wanted
1962022528,2,xxomandaoxx,enjoying weather go work last shift
1962022966,3,TlNAmarina,awesome ruined white clothes never remember separate
1962023796,1,OliviaNicole123,feel like need cry believe less years ill walking stage get
1962024066,3,babylew,last lunch
1962024211,1,Rutto_chan,saw loved im sad cuz couldnt wake early started am
1962024308,1,DoriaTV5,pay sales worse businesses double pay business
1962024352,2,MelissaButton,quite cool day aswell (: got lost stung nettles
1962024779,1,breannedawn,stressin supposed cleaning feels like
1962025002,2,charleyolmer,point dying spend summer somewhere hot guys
1962025108,1,BBGUN88,feel like continue long takes
1962025175,0,tylersorrells,believe spending lunch break inside desk
1962025665,3,Skaty_G,finishing shift drive half hour start till back am tomorrow sunny
1962025770,1,whalemonster,suffering drowsy much heading bed air
1962026211,1,DrummerFrek,back lunch pouring ugh ohh well least gets
1962026362,1,temptingcastiel,bask misery together
1962026423,1,nEiLyville,let know goes still believe
1962026598,2,SugarTea_Nj,finished shut lol
1962027018,1,kimlandrum,would know making poor
1962027040,3,suehopwood,joint closed still nice lunch w
1962027423,3,shellywallace,remember trip miss miss miss miss chu
1962027566,3,ssudaraka,???? ???? ???? ???? ??????? ??
1962027598,3,Jaffa16,wish
1962027718,3,raulcrimson,says impossible work system closed access
1962027875,2,katalee02,want know near
1962028666,1,Rosedart,feel super sick
1962029123,1,lewisreilly,wish spend bit time adding bits though
1962029586,2,alyssacasa,makes cry everytime
1962029637,1,awflutterby,going funeral
1962030165,1,cpillsbury1,sick possibly needing shunt means another
1962030189,1,nickiegirl,rude poor girl hope recovered awful site
1962030628,3,KISStheBOY,
1962030813,2,fazerboy,long someone make lol
1962030930,1,DomeniqueSmile,head bruised really bad :|
1962030936,3,LauraaKelly,finished done really really like
1962053905,1,Darenzia,make performance
1962053928,1,HeatherElectric,hate pain
1962054018,2,raindrops_hali,ipod nano never love things
1962054771,1,Alyssais_Murphy,last day favorite quite sad
1962054781,3,alanstevens,updated open browser still
1962054842,3,mymonster,yeah quite kids school got swine close school kids
1962055828,1,GlamFashionista,trying find pic twitter ihave big shall remain faceless lol
1962056047,1,OwnedByOzzy,back feeling looks
1962056436,1,LadyKay29,wtf kinda best friend met depresses
1962056440,1,Karenrox13,empty
1962056452,0,toothpick1995,youtube want jealous
1962056876,1,ghurm,cardio doc says need surgery close
1962056915,1,Honey2800,tried says put
1962056916,3,carmelaramirez,
1962057533,1,dayoldnews,start spread bad great
1962057636,1,JamesMurphy,
1962057805,1,crimmFTW,leave lunch
1962058027,1,MsBonnieLett,sinuses r really morning
1962058081,1,tobkatrina,interesting evening amongst homeless people last wishing camera model releases
1962058263,3,justkappa,kinda
1962058398,3,nalael,pool still closed cook
1962058844,3,chymera00,trip postponed next week
1962058867,3,Memset_Martyn,concerned
1962059026,0,AAmyHaanson,slow
1962059774,3,dontforgetthep,wish coulda
1962060308,0,Grafixgibbs,
1962060426,1,Bottom77,
1962060629,0,ApplePieFriday,make
1962061220,1,JustMTB,ate
1962061347,1,imjoie,makes kinda sad
1962061544,1,skerik,think like good come song catchy fuck
1962061583,1,Jakamacs,trying eat kinda scary read rat hair food
1962061812,1,tish_tish,anything
1962061954,1,mhico18,
1962061971,3,TonyHaul,still waiting touch
1962062319,2,froovyjosie,miss guys much making years senior school
1962062537,2,JoseBoza,start true online online league much
1962062553,0,toniWEDNESDAY,everyone want text texting
1962063100,2,SophiiMcCarthy,thats sed ino u feel coz im love feel like saddo true ha see tuesday
1962063225,0,elilicious,ok cause orange still scared closed
1962063427,0,weallrollalong,made fail right maybe
1962063472,1,KirstieLoveland,oasis toughest decision everrr
1962063967,1,mr_ETC09,year pretty sure ready
1962064168,2,vladimir735,got back kinda failed test relatives
1962064379,3,KittyKattMeow,school boring people playing country sucks
1962064627,2,Monosus,first night day summer sad grad party go
1962064791,2,emufear,watched final prison break dearly
1962064912,1,squooshfiber,yarn arriving even know nothing
1962064915,1,LaurenB617,gettin ready trip back
1962064918,3,beazleyzthename,ok ok mam jus angry
1962065004,3,AngelaLeaphart,professional
1962065447,3,em_c,yeah nice much longer
1962065722,3,AmyStar92,
1962066281,3,tonyvillegas,time nerd
1962066381,0,nichis,like got last second
1962066538,2,ramsesja,think sorry made feel bad
1962066869,1,dazb,reply
1962067174,0,gopjr007,woke flat tire
1962067225,1,Pervpants,late last still work get super early tomorrow
1962067649,3,jmichaelstanley,phone
1962067688,3,caughill,get used think prime marriage
1962067734,3,mmmpork,last day buuuut registered online tech writing
1962067811,0,mattmbelair,bad back poor front still
1962068099,3,lilwldchld,want know ready head back go back till
1962068458,1,onyxparadise,say close mean
1962068975,1,johnrellis,must brought bad weather states
1962069015,3,jordanbrown,alone
1962069091,3,rigle1818,
1962069313,0,TheMrMatt,live age constant communication anyone return text
1962069480,0,wiscorican,come
1962069581,3,AMF7,mouth sore wear stupid retainers teeth go got new swimsuit
1962069767,2,ByrnesBabe_09,xxx
1962069893,2,Dance4evuh,vacuumed entire house
1962099910,3,BoricuaJimmy,hey yet soon maybe
1962100118,2,sandi1743,tried cookie got
1962100136,1,amberdino,fuck totally
1962100167,3,lost_dog,help find good
1962100559,1,TheAgentMan,ball read text text
1962100564,1,sandouri,'bout mention really liked pic last
1962100678,0,vanee,fear get hug tomorrow
1962100731,3,Patti_OShea,wants stay need win
1962100932,1,BrunetteExotica,still airport even
1962100964,0,khertan,video train really slow
1962101339,1,brandeelamb,work tomorrow
1962101895,1,mandalot,wish could want stay play u guys enjoy block party
1962101922,1,ashlynisIT,wish guys done show tennessee go shows :'(
1962102026,1,c_gonzales05,need took hour get work time get morning coffee bagel
